WARN  [2013-11-26 17:55:42,815] [main] (DataSources.java:29)     - Created a DataSource to: jdbc:h2:file:MyFile
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:12:36,001] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:12:40,774] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:12:40,789] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:12:40,852] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:12:45,502] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:12:45,526] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:12:45,609] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:12:50,359] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:12:50,382] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:12:50,474] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:12:55,129] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:12:55,162] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:12:55,215] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:13:00,480] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:13:00,489] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:13:00,646] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:13:05,097] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:13:05,250] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:13:05,282] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:13:09,843] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:13:09,857] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:13:09,899] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:13:14,676] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:13:14,701] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:13:14,742] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:13:19,709] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:13:19,734] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:13:19,767] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:13:24,163] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:13:24,176] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:13:24,261] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >monitoring< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:14:28,217] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:14:28,226] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:14:28,252] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >camera< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:14:31,753] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:14:31,768] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:14:31,866] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >camera< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:14:35,174] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:14:35,191] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:14:35,252] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >camera< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:14:38,688] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:14:38,698] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:14:38,891] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >camera< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:14:42,238] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:14:42,268] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:14:42,336] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >camera< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:14:45,650] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:14:45,661] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:14:45,804] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >camera< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:14:49,250] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:14:49,388] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:14:49,455] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >camera< virtual sensor is stoped due to error(s) in preparing the input streams.
ERROR [2013-11-26 18:14:52,878] [VSensorLoader-Thread0] (WebCamWrapper.java:134)     - Unable to create dataSource[Did you set the environment + load the module]
ERROR [2013-11-26 18:14:52,887] [VSensorLoader-Thread0] (WebCamWrapper.java:135)     - Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
javax.media.NoDataSourceException: Error instantiating class: com.sun.media.protocol.vfw.DataSource : java.io.IOException: Capture device in use
	at javax.media.Manager.createDataSource(Manager.java:1012)
	at gsn.wrappers.cameras.usb.WebCamWrapper.webcamInitialization(WebCamWrapper.java:130)
	at gsn.wrappers.cameras.usb.WebCamWrapper.initialize(WebCamWrapper.java:119)
	at gsn.VSensorLoader.findWrapper(VSensorLoader.java:408)
	at gsn.VSensorLoader.prepareStreamSource(VSensorLoader.java:430)
	at gsn.VSensorLoader.createInputStreams(VSensorLoader.java:385)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:183)
	at gsn.VSensorLoader.loadPlugin(VSensorLoader.java:148)
	at gsn.VSensorLoader.run(VSensorLoader.java:103)
	at java.lang.Thread.run(Unknown Source)
ERROR [2013-11-26 18:14:53,232] [VSensorLoader-Thread0] (VSensorLoader.java:184)     - loading the >camera< virtual sensor is stoped due to error(s) in preparing the input streams.
WARN  [2013-11-26 18:14:54,722] [Thread-74] (VSensorLoader.java:461)     - Removing the resources associated with : C:\Users\sudeep\workspace\GSN\virtual-sensors\multiFormatSample.xml [done].
WARN  [2013-11-26 18:14:56,189] [Thread-74] (H2StorageManager.java:178)     - Closing the database server (for HSqlDB) [done].
WARN  [2013-11-26 18:14:56,236] [Thread-74] (H2StorageManager.java:179)     - Closing the connection pool [done].
WARN  [2013-11-26 18:14:56,243] [Thread-74] (StorageManager.java:335)     - Closing the connection pool [done].
WARN  [2013-11-26 18:15:01,103] [main] (DataSources.java:29)     - Created a DataSource to: jdbc:h2:file:MyFile
WARN  [2013-11-26 18:15:01,396] [Thread-75] (GSNController.java:87)     - Forced exit...
WARN  [2013-11-26 18:15:02,486] [Thread-11] (Slf4jLog.java:111)     - 7 threads could not be stopped
ERROR [2013-11-26 18:15:03,408] [main] (StorageManager.java:41)     - Connecting to the database with the following properties failed :
	 UserName :sa
	 Password : 
	 Driver class : org.h2.Driver
	 Database URL : jdbc:h2:file:MyFile
ERROR [2013-11-26 18:15:03,408] [main] (StorageManager.java:42)     - Cannot create PoolableConnectionFactory (Database may be already in use: Locked by another process. Possible solutions: close all other connection(s); use the server mode [90020-116]), Please refer to the logs for more detailed information.
ERROR [2013-11-26 18:15:03,408] [main] (StorageManager.java:43)     - Make sure in the gsn.xml file, the <storage ...> element is correct.
WARN  [2013-11-26 18:15:04,437] [Thread-74] (H2StorageManager.java:178)     - Closing the database server (for HSqlDB) [done].
WARN  [2013-11-26 18:15:04,438] [Thread-74] (H2StorageManager.java:179)     - Closing the connection pool [done].
WARN  [2013-11-26 18:15:04,438] [Thread-74] (StorageManager.java:335)     - Closing the connection pool [done].
ERROR [2013-11-26 18:15:16,223] [main] (    Main.java:212)     - Address already in use: JVM_Bind
java.net.BindException: Address already in use: JVM_Bind
	at java.net.DualStackPlainSocketImpl.bind0(Native Method)
	at java.net.DualStackPlainSocketImpl.socketBind(Unknown Source)
	at java.net.AbstractPlainSocketImpl.bind(Unknown Source)
	at java.net.PlainSocketImpl.bind(Unknown Source)
	at java.net.ServerSocket.bind(Unknown Source)
	at java.net.ServerSocket.<init>(Unknown Source)
	at gsn.GSNController.<init>(GSNController.java:32)
	at gsn.Main.<init>(Main.java:96)
	at gsn.Main.getInstance(Main.java:210)
	at gsn.Main.main(Main.java:244)
WARN  [2013-11-26 18:15:56,411] [main] (DataSources.java:29)     - Created a DataSource to: jdbc:h2:file:MyFile
ERROR [2013-11-26 18:16:11,805] [main] (    Main.java:212)     - Address already in use: JVM_Bind
java.net.BindException: Address already in use: JVM_Bind
	at java.net.DualStackPlainSocketImpl.bind0(Native Method)
	at java.net.DualStackPlainSocketImpl.socketBind(Unknown Source)
	at java.net.AbstractPlainSocketImpl.bind(Unknown Source)
	at java.net.PlainSocketImpl.bind(Unknown Source)
	at java.net.ServerSocket.bind(Unknown Source)
	at java.net.ServerSocket.<init>(Unknown Source)
	at gsn.GSNController.<init>(GSNController.java:32)
	at gsn.Main.<init>(Main.java:96)
	at gsn.Main.getInstance(Main.java:210)
	at gsn.Main.main(Main.java:244)
ERROR [2013-11-26 18:16:25,562] [main] (    Main.java:212)     - Address already in use: JVM_Bind
java.net.BindException: Address already in use: JVM_Bind
	at java.net.DualStackPlainSocketImpl.bind0(Native Method)
	at java.net.DualStackPlainSocketImpl.socketBind(Unknown Source)
	at java.net.AbstractPlainSocketImpl.bind(Unknown Source)
	at java.net.PlainSocketImpl.bind(Unknown Source)
	at java.net.ServerSocket.bind(Unknown Source)
	at java.net.ServerSocket.<init>(Unknown Source)
	at gsn.GSNController.<init>(GSNController.java:32)
